"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"TWMC","Trans World Entertainment Corp.","0.55","$19.94M","n/a","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/twmc",
"TACT","TransAct Technologies Incorporated","10.6","$78.34M","1996","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/tact",
"TAC","TransAlta Corporation","5.73","$1.63B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/tac",
"TAT","Transatlantic Petroleum Ltd","1.2","$62.9M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tat",
"TRP","TransCanada Corporation","44.43","$40.97B","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/trp",
"TRNS","Transcat, Inc.","23.76","$171.29M","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/trns",
"TCI","Transcontinental Realty Investors, Inc.","31.3","$272.87M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/tci",
"TDG","Transdigm Group Incorporated","433.48","$22.93B","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/tdg",
"TRXC","TransEnterix, Inc.","3.13","$676.45M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/trxc",
"TGA","TransGlobe Energy Corporation","2.02","$145.85M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tga",
"TBIO","Translate Bio, Inc.","8.45","$381.45M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/tbio",
"TLP","TransMontaigne Partners L.P.","40.98","$665.07M","2005","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/tlp",
"RIG","Transocean Ltd.","8.5","$5.19B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rig",
"TGS","Transportadora De Gas Sa Ord B","14.43","$2.26B","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/tgs",
"TRU","TransUnion","63.16","$11.7B","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/tru",
"TA","TravelCenters of America LLC","4.93","$196.06M","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/ta",
"TANNI","TravelCenters of America LLC","25.5084","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/tanni",
"TANNL","TravelCenters of America LLC","24.86","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/tannl",
"TANNZ","TravelCenters of America LLC","25.1707","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/tannz",
"TVPT","Travelport Worldwide Limited","15.7","$1.99B","2014","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/tvpt",
"TZOO","Travelzoo","14.26","$172.7M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tzoo",
"TREC","Trecora Resources","9.51","$233.15M","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/trec",
"TG","Tredegar Corporation","17.73","$588.21M","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/tg",
"THS","Treehouse Foods, Inc.","60.83","$3.41B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/ths",
"TRMT","Tremont Mortgage Trust","9","$28.61M","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/trmt",
"TRVN","Trevena, Inc.","1.39","$114.43M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/trvn",
"TREX","Trex Company, Inc.","75.64","$4.44B","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/trex",
"TY","Tri Continental Corporation","26.17","$1.42B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ty",
"TY^","Tri Continental Corporation","52","n/a","n/a","Consumer Services","Miscellaneous","https://www.nasdaq.com/symbol/ty^",
"TPH","TRI Pointe Group, Inc.","13.22","$1.88B","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tph",
"TRCO","Tribune Media Company","46.43","$4.07B","2014","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/trco",
"TPCO","Tribune Publishing Company","11.81","$420.45M","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/tpco",
"TCDA","Tricida, Inc.","22.43","$944.36M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tcda",
"TCBK","TriCo Bancshares","39.75","$1.21B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbk",
"TDAC","Trident Acquisitions Corp.","10.14","$266.75M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tdac",
"TDACU","Trident Acquisitions Corp.","10.3","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tdacu",
"TDACW","Trident Acquisitions Corp.","0.2","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tdacw",
"TRIL","Trillium Therapeutics Inc.","1.2796","$18.8M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tril",
"TMQ","Trilogy Metals Inc.","2.15","$283.84M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/tmq",
"TRS","TriMas Corporation","31.26","$1.43B","2007","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Inc.","39.92","$10.03B","1990","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/trmb",
"TNET","TriNet Group, Inc.","61.57","$4.34B","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/tnet",
"TRIB","Trinity Biotech plc","3","$62.79M","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/trib",
"TRN","Trinity Industries, Inc.","25.02","$3.66B","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/trn",
"TMCX","Trinity Merger Corp.","10.16","$438.15M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tmcx",
"TMCXU","Trinity Merger Corp.","10.5","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tmcxu",
"TMCXW","Trinity Merger Corp.","0.37","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tmcxw",
"TPHS","Trinity Place Holdings Inc.","4.15","$131.34M","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/tphs",
"TSE","Trinseo S.A.","50.89","$2.15B","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/tse",
"TRT","Trio-Tech International","3.3488","$12.08M","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/trt",
"TRIP","TripAdvisor, Inc.","54.38","$7.5B","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/trip",
"TPVG","TriplePoint Venture Growth BDC Corp.","13.17","$325.65M","2014","n/a","n/a","https://www.nasdaq.com/symbol/tpvg",
"TPVY","TriplePoint Venture Growth BDC Corp.","25.07","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/tpvy",
"GTS","Triple-S Management Corporation","21.5","$493.13M","2007","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/gts",
"TSC","TriState Capital Holdings, Inc.","22.68","$664.52M","2013","Finance","Major Banks","https://www.nasdaq.com/symbol/tsc",
"TSCAP","TriState Capital Holdings, Inc.","26.11","$765.02M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tscap",
"TRTN","Triton International Limited","33.57","$2.68B","2016","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/trtn",
"TBK","Triumph Bancorp, Inc.","33.18","$885.95M","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/tbk",
"TGI","Triumph Group, Inc.","23.22","$1.16B","1996","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tgi",
"TRVG","trivago N.V.","5.32","$1.87B","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/trvg",
"TROX","Tronox Limited","11.35","$1.4B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/trox",
"TROV","TrovaGene, Inc.","2.81","$11.28M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/trov",
"TBI","TrueBlue, Inc.","23.45","$949.38M","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/tbi",
"TRUE","TrueCar, Inc.","7.58","$788.36M","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/true",
"THST","Truett-Hurst, Inc.","2.2373","$10.24M","2013","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/thst",
"TRUP","Trupanion, Inc.","29.82","$996.58M","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/trup",
"TRST","TrustCo Bank Corp NY","8.55","$826.43M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","35.53","$2.34B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trmk",
"TNP","Tsakos Energy Navigation Ltd","3.33","$290.83M","2002","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/tnp",
"TNP^B","Tsakos Energy Navigation Ltd","24.91","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tnp^b",
"TNP^C","Tsakos Energy Navigation Ltd","24.88","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tnp^c",
"TNP^D","Tsakos Energy Navigation Ltd","23.1519","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tnp^d",
"TNP^E","Tsakos Energy Navigation Ltd","22.26","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tnp^e",
"TNP^F","Tsakos Energy Navigation Ltd","22.09","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tnp^f",
"TSRI","TSR, Inc.","5.25","$10.3M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tsri",
"TTEC","TTEC Holdings, Inc.","35.105","$1.62B","1996","Technology","Professional Services","https://www.nasdaq.com/symbol/ttec",
"TTMI","TTM Technologies, Inc.","12.26","$1.27B","2000","Technology","Electrical Products","https://www.nasdaq.com/symbol/ttmi",
"TC","TuanChe Limited","6.35","$500.22M","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/tc",
"TCX","Tucows Inc.","75.14","$798.59M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tcx",
"TUES","Tuesday Morning Corp.","2.49","$116.54M","1999","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/tues",
"TOUR","Tuniu Corporation","4.95","$641.71M","2014","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/tour",
"TUP","Tupperware Brands Corporation","30.7","$1.49B","n/a","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/tup",
"TKC","Turkcell Iletisim Hizmetleri AS","6.4","$5.63B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tkc",
"TPB","Turning Point Brands, Inc.","40.69","$795.46M","2016","Consumer Non-Durables","Tobacco","https://www.nasdaq.com/symbol/tpb",
"TRQ","Turquoise Hill Resources Ltd.","1.89","$3.8B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/trq",
"HEAR","Turtle Beach Corporation","15.85","$225.7M","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/hear",
"TPC","Tutor Perini Corporation","17.92","$896.47M","n/a","Basic Industries","General Bldg Contractors - Nonresidential Bldgs","https://www.nasdaq.com/symbol/tpc",
"TWLV","Twelve Seas Investment Company","9.95","$266.45M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlv",
"TWLVR","Twelve Seas Investment Company","0.29","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlvr",
"TWLVU","Twelve Seas Investment Company","10.4","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlvu",
"TWLVW","Twelve Seas Investment Company","0.25","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlvw",
"FOX","Twenty-First Century Fox, Inc.","50.43","$93.64B","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","50.72","$94.18B","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/foxa",
"TWLO","Twilio Inc.","113.16","$13.93B","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/twlo",
"TWIN","Twin Disc, Incorporated","18.15","$237.76M","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/twin",
"TWST","Twist Bioscience Corporation","22","$616.39M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/twst",
"TWTR","Twitter, Inc.","30.76","$23.42B","2013","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/twtr",
"TWO","Two Harbors Investments Corp","13.79","$3.43B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/two",
"TWO^A","Two Harbors Investments Corp","25.8378","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/two^a",
"TWO^B","Two Harbors Investments Corp","24.65","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/two^b",
"TWO^C","Two Harbors Investments Corp","24.0187","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/two^c",
"TWO^D","Two Harbors Investments Corp","24.649","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/two^d",
"TWO^E","Two Harbors Investments Corp","23.83","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/two^e",
"TRCB","Two River Bancorp","16.205","$139.48M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trcb",
"TYL","Tyler Technologies, Inc.","208.7","$8.1B","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/tyl",
"TYME","Tyme Technologies, Inc.","2.95","$304.86M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tyme",
"TSN","Tyson Foods, Inc.","63.06","$23.03B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://www.nasdaq.com/symbol/tsn",
"USCR","U S Concrete, Inc.","40.32","$678.2M","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","1.07","$37.44M","2007","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/prts",
"USB","U.S. Bancorp","51.05","$82.5B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/usb",
"USB^A","U.S. Bancorp","795.4831","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/usb^a",
"USB^H","U.S. Bancorp","19.18","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/usb^h",
"USB^M","U.S. Bancorp","27.59","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/usb^m",
"USB^O","U.S. Bancorp","24.73","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/usb^o",
"USB^P","U.S. Bancorp","25.58","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/usb^p",
"USEG","U.S. Energy Corp.","0.8153","$10.97M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","1.29","$19.53M","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/grow",
"USAU","U.S. Gold Corp.","0.9999","$18.16M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/usau",
"USPH","U.S. Physical Therapy, Inc.","111.71","$1.42B","1992","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/usph",
"SLCA","U.S. Silica Holdings, Inc.","15.32","$1.19B","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/slca",
"USWS","U.S. Well Services, Inc.","7.8","$504.09M","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/usws",
"USWSW","U.S. Well Services, Inc.","0.7","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/uswsw",
"USX","U.S. Xpress Enterprises, Inc.","9.4","$454M","2018","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/usx",
"UBNT","Ubiquiti Networks, Inc.","142.44","$10.05B","2011","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/ubnt",
"UBS","UBS AG","12.33","$45.96B","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/ubs",
"UDR","UDR, Inc.","44.74","$12.33B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/udr",
"UFPT","UFP Technologies, Inc.","33.89","$249.88M","1993","Capital Goods","Containers/Packaging","https://www.nasdaq.com/symbol/ufpt",
"UGI","UGI Corporation","53.76","$9.35B","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/ugi",
"ULTA","Ulta Beauty, Inc.","307.955","$18.27B","2007","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","12.61","$491.97M","2004","Technology","Semiconductors","https://www.nasdaq.com/symbol/uctt",
"UPL","Ultra Petroleum Corp.","0.7052","$138.96M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/upl",
"RARE","Ultragenyx Pharmaceutical Inc.","58.26","$2.95B","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rare",
"ULBI","Ultralife Corporation","10.54","$211.42M","1992","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ulbi",
"UGP","Ultrapar Participacoes S.A.","13.86","$7.53B","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/ugp",
"UMBF","UMB Financial Corporation","69.22","$3.45B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/umbf",
"UMH","UMH Properties, Inc.","13.87","$522.42M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/umh",
"UMH^B","UMH Properties, Inc.","25.85","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/umh^b",
"UMH^C","UMH Properties, Inc.","25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/umh^c",
"UMH^D","UMH Properties, Inc.","23.3114","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/umh^d",
"UMPQ","Umpqua Holdings Corporation","18.21","$4.01B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/umpq",
